placa,timestamp,cam,faixa,lat,lon,timestamp_legivel,is_clonado,num_infracoes,marca,modelo,tipo,cor
JAG4W77,1754028999690,CAM001,4,-27.629172,-48.510152,2025-08-01 06:16:39,False,3,Hyundai,HB20,passeio,branco
JOQ1C62,1754029005634,CAM048,1,-26.874626,-49.025956,2025-08-01 06:16:45,False,3,Fiat,Strada,utilitário,prata
WYF9N17,1754029007012,CAM065,1,-27.073856,-52.618593,2025-08-01 06:16:47,False,2,Peugeot,308,passeio,azul
XEY4A68,1754029007031,CAM064,1,-27.125253,-52.634897,2025-08-01 06:16:47,False,0,Chevrolet,S10,caminhão,prata
NGJ8L63,1754029018197,CAM140,1,-26.975862,-48.634716,2025-08-01 06:16:58,False,0,Hyundai,Azera,passeio,prata
LRO7S28,1754029031609,CAM134,2,-27.6114,-48.665041,2025-08-01 06:17:11,False,0,Honda,CG 160,moto,preto
OEF5V67,1754029034224,CAM128,1,-27.689405,-48.659544,2025-08-01 06:17:14,False,2,Honda,Biz,moto,cinza
GGD5F96,1754029035934,CAM138,3,-26.95114,-48.609138,2025-08-01 06:17:15,False,3,Peugeot,Partner,utilitário,cinza
ITI2Y88,1754029037217,CAM102,1,-28.70602,-49.378652,2025-08-01 06:17:17,True,6,Jeep,Renegade,SUV,preto
ENI4A97,1754029038375,CAM072,1,-27.108121,-52.617666,2025-08-01 06:17:18,False,2,Honda,CG 160,moto,amarelo
SJU4D64,1754029040399,CAM109,2,-28.655394,-49.338435,2025-08-01 06:17:20,False,2,Toyota,SW4,SUV,laranja
FIJ4Y15,1754029043047,CAM098,2,-27.605703,-48.611207,2025-08-01 06:17:23,False,2,Fiat,Argo,passeio,laranja
FCS7B19,1754029043259,CAM046,3,-26.955177,-49.06162,2025-08-01 06:17:23,False,0,Ford,Ranger,caminhão,prata
WAB4R86,1754029045907,CAM085,2,-26.873284,-48.679163,2025-08-01 06:17:25,False,0,Renault,Logan,passeio,preto
GVA0R80,1754029046369,CAM114,2,-27.808523,-50.318272,2025-08-01 06:17:26,False,0,Honda,HR-V,SUV,prata
LSC9H32,1754029047243,CAM193,1,-27.246484,-49.604819,2025-08-01 06:17:27,False,1,Hyundai,Azera,passeio,preto
CSG7F30,1754029047513,CAM156,3,-27.095412,-48.882674,2025-08-01 06:17:27,False,3,Honda,HR-V,SUV,prata
VYF0V82,1754029047761,CAM099,1,-27.655304,-48.599121,2025-08-01 06:17:27,False,0,Fiat,Toro,utilitário,cinza
EJA6L58,1754029048834,CAM077,1,-26.907331,-48.629695,2025-08-01 06:17:28,False,3,Renault,Kwid,passeio,branco
SVN6J55,1754029051570,CAM101,1,-28.716021,-49.35362,2025-08-01 06:17:31,False,0,Volkswagen,Gol,passeio,preto
RLT4S48,1754029052060,CAM169,3,-28.510735,-49.053936,2025-08-01 06:17:32,False,0,Suzuki,Yes 125,moto,prata
JGC8H86,1754029053788,CAM160,1,-27.067615,-48.876231,2025-08-01 06:17:33,False,0,Renault,Logan,passeio,preto
FHN3M14,1754029055534,CAM199,2,-26.151732,-50.408483,2025-08-01 06:17:35,False,3,Ford,Fiesta,passeio,prata
VDG2V71,1754029058702,CAM191,4,-28.953451,-49.491682,2025-08-01 06:17:38,False,0,Chevrolet,Prisma,passeio,prata
IHE0O37,1754029060148,CAM121,1,-27.809103,-50.364824,2025-08-01 06:17:40,False,3,Honda,Biz,moto,amarelo
TQL6R70,1754029063052,CAM003,3,-27.566602,-48.518575,2025-08-01 06:17:43,False,2,Yamaha,Fazer 250,moto,cinza
MLX9H33,1754029063281,CAM200,4,-26.186745,-50.41073,2025-08-01 06:17:43,False,3,Volkswagen,Gol,passeio,preto
GGM2Q79,1754029064395,CAM081,2,-26.916216,-48.69029,2025-08-01 06:17:44,False,0,Renault,Duster,SUV,preto
IXV6I78,1754029070181,CAM050,1,-26.917503,-49.072988,2025-08-01 06:17:50,False,0,Suzuki,Yes 125,moto,prata
JSL4W40,1754029074922,CAM027,2,-26.275325,-48.856707,2025-08-01 06:17:54,False,1,Peugeot,308,passeio,cinza
PRK3Q82,1754029075786,CAM158,1,-27.089163,-48.950307,2025-08-01 06:17:55,False,3,Chevrolet,Tracker,SUV,prata
IMP3U90,1754029080888,CAM134,2,-27.6114,-48.665041,2025-08-01 06:18:00,False,0,Toyota,SW4,SUV,branco
VXJ9G76,1754029081845,CAM152,1,-26.441575,-49.083999,2025-08-01 06:18:01,False,1,Hyundai,Azera,passeio,branco
TUN1I51,1754029083457,CAM097,1,-27.591881,-48.638006,2025-08-01 06:18:03,False,0,Chevrolet,Onix,passeio,preto
KLC9B13,1754029086299,CAM064,4,-27.125253,-52.634897,2025-08-01 06:18:06,False,3,Renault,Kwid,passeio,laranja
YLG8P36,1754029087954,CAM068,1,-27.107182,-52.609544,2025-08-01 06:18:07,False,0,Toyota,Hilux,utilitário,branco
JUC8J54,1754029090372,CAM039,1,-26.30495,-48.837472,2025-08-01 06:18:10,False,2,Ford,Ka,passeio,preto
MKR1D51,1754029094541,CAM073,2,-27.141967,-52.643644,2025-08-01 06:18:14,False,1,Fiat,Mobi,passeio,prata
VMI3P57,1754029095536,CAM080,2,-26.904068,-48.673776,2025-08-01 06:18:15,False,1,Peugeot,308,passeio,branco
YGD5T49,1754029098225,CAM102,3,-28.70602,-49.378652,2025-08-01 06:18:18,True,0,Honda,City,passeio,prata
RVV8Z70,1754029099195,CAM199,3,-26.151732,-50.408483,2025-08-01 06:18:19,False,0,Ford,Fiesta,passeio,prata
FAD8P42,1754029099999,CAM039,3,-26.30495,-48.837472,2025-08-01 06:18:19,False,3,Hyundai,Azera,passeio,branco
EFL0P20,1754029100937,CAM143,2,-26.983198,-48.637779,2025-08-01 06:18:20,False,0,Renault,Kwid,passeio,preto
KAG7L28,1754029101745,CAM138,2,-26.95114,-48.609138,2025-08-01 06:18:21,False,1,Peugeot,Partner,utilitário,preto
ANL2L40,1754029103134,CAM182,1,-27.278057,-52.023387,2025-08-01 06:18:23,False,1,Fiat,Argo,passeio,prata
DRY4J89,1754029104095,CAM069,1,-27.06967,-52.652417,2025-08-01 06:18:24,False,0,Yamaha,Factor 125,moto,preto
OQL4I04,1754029112128,CAM035,1,-26.304753,-48.846402,2025-08-01 06:18:32,False,3,Fiat,Argo,passeio,cinza
OTO1U05,1754029116936,CAM047,1,-26.889437,-49.039474,2025-08-01 06:18:36,False,0,Hyundai,HB20,passeio,verde
DOC8L30,1754029120342,CAM110,4,-28.655147,-49.350789,2025-08-01 06:18:40,False,3,Toyota,Etios,passeio,branco
KYI1K73,1754029125442,CAM196,1,-27.217139,-49.623065,2025-08-01 06:18:45,False,1,Peugeot,2008,SUV,marrom
RMM4F59,1754029125601,CAM087,1,-26.941515,-48.70314,2025-08-01 06:18:45,False,1,Honda,Fit,passeio,cinza
ITI2Y88,1754029129217,CAM002,4,-27.594284,-48.568248,2025-08-01 06:18:49,True,6,Jeep,Renegade,SUV,preto
EXQ3L50,1754029136719,CAM101,1,-28.716021,-49.35362,2025-08-01 06:18:56,True,13,Toyota,Etios,passeio,preto
NSL1A40,1754029138805,CAM058,4,-26.886621,-49.042342,2025-08-01 06:18:58,False,1,Chevrolet,S10,caminhão,branco
QUY1D26,1754029143391,CAM135,1,-27.018356,-48.629027,2025-08-01 06:19:03,False,1,Renault,Sandero,passeio,verde
AWF9X25,1754029144121,CAM127,1,-27.679886,-48.678883,2025-08-01 06:19:04,False,0,Volkswagen,Polo,passeio,verde
KCY6K56,1754029149902,CAM158,1,-27.089163,-48.950307,2025-08-01 06:19:09,False,3,Peugeot,308,passeio,prata
GRF1S59,1754029153182,CAM029,1,-26.276695,-48.863008,2025-08-01 06:19:13,False,1,Ford,EcoSport,SUV,preto
VQO2Y47,1754029158006,CAM166,2,-28.4272,-48.992455,2025-08-01 06:19:18,False,1,Yamaha,Fazer 250,moto,branco
BXL0F70,1754029164864,CAM182,1,-27.278057,-52.023387,2025-08-01 06:19:24,False,0,Peugeot,Partner,utilitário,cinza
ZHQ1U09,1754029165228,CAM114,1,-27.808523,-50.318272,2025-08-01 06:19:25,False,2,Suzuki,Intruder 250,moto,preto
NAC2D78,1754029176814,CAM054,1,-26.889032,-49.028251,2025-08-01 06:19:36,False,3,Honda,Civic,passeio,branco
RLC5W40,1754029179397,CAM025,1,-26.284078,-48.871797,2025-08-01 06:19:39,False,1,Peugeot,2008,SUV,laranja
URH0S97,1754029180714,CAM193,1,-27.246484,-49.604819,2025-08-01 06:19:40,False,1,Toyota,Etios,passeio,cinza
HAI7I52,1754029181039,CAM164,3,-28.447482,-49.003456,2025-08-01 06:19:41,False,2,Peugeot,2008,SUV,azul
UNX5Z44,1754029183346,CAM029,1,-26.276695,-48.863008,2025-08-01 06:19:43,False,2,Suzuki,Intruder 250,moto,branco
ISQ6S74,1754029184981,CAM175,4,-26.793716,-51.02483,2025-08-01 06:19:44,False,1,Yamaha,XTZ 150,moto,prata
EWY7V04,1754029185108,CAM085,4,-26.873284,-48.679163,2025-08-01 06:19:45,False,1,Chevrolet,S10,caminhão,azul
MMC6D96,1754029187742,CAM060,4,-26.886043,-49.098133,2025-08-01 06:19:47,False,0,Ford,Fiesta,passeio,branco
FZX9X07,1754029187744,CAM192,2,-28.900873,-49.534397,2025-08-01 06:19:47,False,1,Suzuki,Intruder 250,moto,branco
LCB8W27,1754029191541,CAM135,1,-27.018356,-48.629027,2025-08-01 06:19:51,False,3,Volkswagen,Voyage,passeio,branco
ZGD7K88,1754029192895,CAM101,1,-28.716021,-49.35362,2025-08-01 06:19:52,False,3,Volkswagen,Polo,passeio,laranja
ECF0X85,1754029193180,CAM187,1,-26.901839,-52.367776,2025-08-01 06:19:53,False,0,Fiat,Uno,passeio,marrom
PAJ3A01,1754029193622,CAM033,4,-26.326008,-48.822547,2025-08-01 06:19:53,False,0,Renault,Duster,SUV,cinza
QTQ7V74,1754029194842,CAM075,1,-27.091991,-52.57705,2025-08-01 06:19:54,False,2,Hyundai,Creta,SUV,amarelo
DYS5W04,1754029199510,CAM003,3,-27.566602,-48.518575,2025-08-01 06:19:59,False,1,Hyundai,Tucson,SUV,preto
SXH6O33,1754029199966,CAM162,2,-27.098705,-48.893716,2025-08-01 06:19:59,False,1,Chevrolet,Prisma,passeio,cinza
JQQ4O73,1754029210041,CAM075,1,-27.091991,-52.57705,2025-08-01 06:20:10,False,3,Jeep,Commander,SUV,branco
KKE0X95,1754029213567,CAM135,3,-27.018356,-48.629027,2025-08-01 06:20:13,False,2,Renault,Logan,passeio,prata
RGF5I34,1754029213605,CAM191,4,-28.953451,-49.491682,2025-08-01 06:20:13,False,0,Peugeot,2008,SUV,preto
HTQ5Y27,1754029216352,CAM096,2,-27.603465,-48.617602,2025-08-01 06:20:16,False,3,Ford,Fusion,passeio,prata
BWV7A72,1754029217353,CAM099,1,-27.655304,-48.599121,2025-08-01 06:20:17,False,3,Yamaha,Fazer 250,moto,prata
KDV2P38,1754029225582,CAM135,2,-27.018356,-48.629027,2025-08-01 06:20:25,False,2,Toyota,Hilux,utilitário,preto
JHI5Z15,1754029226656,CAM193,1,-27.246484,-49.604819,2025-08-01 06:20:26,False,1,Hyundai,Azera,passeio,prata
TTQ4H61,1754029232289,CAM174,1,-26.77448,-51.053571,2025-08-01 06:20:32,False,1,Volkswagen,T-Cross,SUV,branco
BME7F98,1754029236630,CAM042,2,-26.345464,-48.838176,2025-08-01 06:20:36,False,1,Volkswagen,T-Cross,SUV,verde
EFZ0V82,1754029237310,CAM073,2,-27.141967,-52.643644,2025-08-01 06:20:37,False,3,Yamaha,XTZ 150,moto,cinza
KRN6P06,1754029238807,CAM033,3,-26.326008,-48.822547,2025-08-01 06:20:38,False,1,Suzuki,Intruder 250,moto,marrom
MSI1O36,1754029246096,CAM085,4,-26.873284,-48.679163,2025-08-01 06:20:46,False,2,Yamaha,Factor 125,moto,preto
SQC8G64,1754029246231,CAM040,1,-26.322767,-48.836019,2025-08-01 06:20:46,False,1,Chevrolet,S10,caminhão,preto
DTY3D08,1754029246837,CAM105,1,-28.704769,-49.387786,2025-08-01 06:20:46,False,1,Ford,Fiesta,passeio,preto
EUO4R92,1754029252381,CAM039,2,-26.30495,-48.837472,2025-08-01 06:20:52,False,0,Volkswagen,Virtus,passeio,vermelho
RCO9X71,1754029253368,CAM028,1,-26.318694,-48.851394,2025-08-01 06:20:53,False,0,Fiat,Uno,passeio,prata
PAV5C18,1754029254503,CAM010,3,-27.59949,-48.54743,2025-08-01 06:20:54,False,1,Jeep,Renegade,SUV,branco
IFK9O33,1754029263075,CAM120,1,-27.833006,-50.303262,2025-08-01 06:21:03,False,3,Suzuki,Yes 125,moto,prata
SXU3V63,1754029269754,CAM196,1,-27.217139,-49.623065,2025-08-01 06:21:09,False,0,Hyundai,HB20,passeio,verde
DSO8S90,1754029270083,CAM019,2,-27.635972,-48.592237,2025-08-01 06:21:10,False,2,Renault,Sandero,passeio,vermelho
AIX2U55,1754029271217,CAM070,2,-27.055504,-52.602157,2025-08-01 06:21:11,False,0,Suzuki,Yes 125,moto,prata
FTD3P67,1754029271722,CAM123,1,-27.820808,-50.313343,2025-08-01 06:21:11,False,3,Suzuki,Yes 125,moto,azul
LLD1W60,1754029275065,CAM081,1,-26.916216,-48.69029,2025-08-01 06:21:15,False,3,Renault,Sandero,passeio,preto
SOQ6N69,1754029278547,CAM068,1,-27.107182,-52.609544,2025-08-01 06:21:18,False,1,Jeep,Compass,SUV,prata
GOG5V83,1754029279358,CAM051,1,-26.925914,-49.087139,2025-08-01 06:21:19,False,2,Jeep,Compass,SUV,branco
EEZ6P62,1754029281982,CAM004,2,-27.610686,-48.509266,2025-08-01 06:21:21,False,2,Toyota,Hilux,utilitário,branco
MKM5N73,1754029283374,CAM053,1,-26.908019,-49.092137,2025-08-01 06:21:23,False,2,Jeep,Commander,SUV,cinza
EZV6L06,1754029285703,CAM199,2,-26.151732,-50.408483,2025-08-01 06:21:25,False,0,Hyundai,Creta,SUV,laranja
KPP3Q01,1754029289928,CAM086,1,-26.907958,-48.626431,2025-08-01 06:21:29,False,2,Yamaha,XTZ 150,moto,preto
VGX7N69,1754029294281,CAM032,1,-26.324967,-48.847173,2025-08-01 06:21:34,False,2,Jeep,Renegade,SUV,preto
OWI1C65,1754029294944,CAM138,2,-26.95114,-48.609138,2025-08-01 06:21:34,False,1,Peugeot,Partner,utilitário,cinza
GHZ9T81,1754029295193,CAM014,1,-27.593158,-48.544898,2025-08-01 06:21:35,False,3,Chevrolet,Tracker,SUV,prata
DRY1Y80,1754029295614,CAM190,2,-28.98017,-49.49688,2025-08-01 06:21:35,False,3,Suzuki,Intruder 250,moto,preto
QOD6P11,1754029296435,CAM062,1,-27.106563,-52.574794,2025-08-01 06:21:36,False,1,Honda,CG 160,moto,prata
BLM8W67,1754029299198,CAM081,2,-26.916216,-48.69029,2025-08-01 06:21:39,False,2,Renault,Duster,SUV,prata
DYA3P52,1754029300121,CAM102,1,-28.70602,-49.378652,2025-08-01 06:21:40,True,11,Ford,Ka,passeio,azul
JHZ4E16,1754029300594,CAM118,1,-27.77393,-50.29565,2025-08-01 06:21:40,False,3,Honda,Fit,passeio,branco
HNN6E19,1754029301948,CAM116,2,-27.850583,-50.328079,2025-08-01 06:21:41,False,3,Ford,Fusion,passeio,prata
ELB6S18,1754029309503,CAM099,1,-27.655304,-48.599121,2025-08-01 06:21:49,False,3,Renault,Kwid,passeio,branco
FCO2C78,1754029309803,CAM128,1,-27.689405,-48.659544,2025-08-01 06:21:49,False,2,Hyundai,Azera,passeio,preto
ZGT6K09,1754029316418,CAM057,2,-26.929275,-49.067182,2025-08-01 06:21:56,False,0,Renault,Sandero,passeio,branco
AXD5M88,1754029316803,CAM047,2,-26.889437,-49.039474,2025-08-01 06:21:56,False,2,Renault,Logan,passeio,preto
EXM4L49,1754029318357,CAM134,1,-27.6114,-48.665041,2025-08-01 06:21:58,False,3,Honda,CG 160,moto,branco
NBI6J96,1754029324449,CAM081,2,-26.916216,-48.69029,2025-08-01 06:22:04,False,0,Peugeot,Partner,utilitário,preto
DJZ3N77,1754029334566,CAM022,1,-27.631146,-48.527297,2025-08-01 06:22:14,False,0,Chevrolet,Tracker,SUV,branco
YEE1J21,1754029336722,CAM108,1,-28.692725,-49.358769,2025-08-01 06:22:16,False,0,Toyota,Etios,passeio,branco
ISZ5R87,1754029337890,CAM165,1,-28.477203,-48.982138,2025-08-01 06:22:17,False,1,Jeep,Renegade,SUV,azul
UDL5Q21,1754029338002,CAM101,1,-28.716021,-49.35362,2025-08-01 06:22:18,False,0,Volkswagen,Gol,passeio,branco
MOR8Q79,1754029338929,CAM119,3,-27.853163,-50.290847,2025-08-01 06:22:18,False,3,Chevrolet,Onix,passeio,amarelo
SJP3U18,1754029350398,CAM003,2,-27.566602,-48.518575,2025-08-01 06:22:30,False,1,Ford,Fiesta,passeio,cinza
EXQ3L50,1754029350719,CAM025,1,-26.284078,-48.871797,2025-08-01 06:22:30,True,13,Toyota,Etios,passeio,preto
EDQ8Q57,1754029353144,CAM197,2,-28.451572,-48.75175,2025-08-01 06:22:33,False,3,Renault,Duster,SUV,cinza
UNK4Y88,1754029354839,CAM043,1,-26.299679,-48.887698,2025-08-01 06:22:34,False,3,Renault,Duster,SUV,preto
NOV8H12,1754029356672,CAM173,1,-26.805324,-51.008732,2025-08-01 06:22:36,False,2,Hyundai,Azera,passeio,amarelo
OTO8F90,1754029364217,CAM013,1,-27.555281,-48.553706,2025-08-01 06:22:44,False,1,Honda,Biz,moto,preto
FBT5Z52,1754029365041,CAM129,1,-27.669172,-48.710898,2025-08-01 06:22:45,False,0,Fiat,Toro,utilitário,vermelho
ISD0U51,1754029372851,CAM102,1,-28.70602,-49.378652,2025-08-01 06:22:52,True,1,Suzuki,Yes 125,moto,marrom
ZSH0K97,1754029381880,CAM073,1,-27.141967,-52.643644,2025-08-01 06:23:01,False,1,Ford,Ka,passeio,branco
UVV6C54,1754029384410,CAM065,1,-27.073856,-52.618593,2025-08-01 06:23:04,False,0,Hyundai,HB20,passeio,laranja
NZI9R56,1754029386185,CAM029,1,-26.276695,-48.863008,2025-08-01 06:23:06,False,1,Jeep,Commander,SUV,cinza
BIY8X06,1754029386214,CAM047,2,-26.889437,-49.039474,2025-08-01 06:23:06,False,2,Suzuki,Intruder 250,moto,prata
OWC7C96,1754029386915,CAM197,1,-28.451572,-48.75175,2025-08-01 06:23:06,False,2,Jeep,Commander,SUV,azul
CNO2X31,1754029389846,CAM049,2,-26.895726,-49.054214,2025-08-01 06:23:09,False,1,Honda,Biz,moto,cinza
UKJ1O18,1754029390094,CAM125,1,-27.639161,-48.711076,2025-08-01 06:23:10,False,0,Suzuki,Yes 125,moto,cinza
LRO7S28,1754029391609,CAM132,4,-27.650022,-48.662951,2025-08-01 06:23:11,False,0,Honda,CG 160,moto,preto
CSA0Q72,1754029394787,CAM166,3,-28.4272,-48.992455,2025-08-01 06:23:14,False,0,Volkswagen,T-Cross,SUV,preto
HOR2Z45,1754029396061,CAM095,1,-27.61802,-48.672861,2025-08-01 06:23:16,False,2,Suzuki,Intruder 250,moto,prata
IVO6O43,1754029397181,CAM089,1,-27.630599,-48.606101,2025-08-01 06:23:17,False,1,Hyundai,HB20,passeio,prata
AKV9B92,1754029402204,CAM029,1,-26.276695,-48.863008,2025-08-01 06:23:22,False,2,Chevrolet,Tracker,SUV,cinza
XIT5T49,1754029406392,CAM191,2,-28.953451,-49.491682,2025-08-01 06:23:26,False,0,Jeep,Commander,SUV,preto
GSI8O88,1754029407872,CAM074,2,-27.106152,-52.622097,2025-08-01 06:23:27,False,2,Honda,HR-V,SUV,branco
CAG0G96,1754029409273,CAM050,1,-26.917503,-49.072988,2025-08-01 06:23:29,False,3,Renault,Kwid,passeio,cinza
LMC9W36,1754029409295,CAM105,1,-28.704769,-49.387786,2025-08-01 06:23:29,False,1,Renault,Logan,passeio,cinza
TAT4D55,1754029414973,CAM010,4,-27.59949,-48.54743,2025-08-01 06:23:34,False,3,Chevrolet,Tracker,SUV,preto
IQU4V33,1754029419393,CAM119,2,-27.853163,-50.290847,2025-08-01 06:23:39,False,3,Honda,Biz,moto,preto
FLQ7A12,1754029425776,CAM082,1,-26.947242,-48.638292,2025-08-01 06:23:45,False,3,Renault,Kwid,passeio,branco
TIN2U76,1754029426967,CAM094,1,-27.597538,-48.615515,2025-08-01 06:23:46,False,2,Ford,Ka,passeio,branco
DOJ5P69,1754029429037,CAM180,1,-27.198265,-52.009963,2025-08-01 06:23:49,False,2,Ford,Ka,passeio,prata
NPF0P49,1754029429126,CAM110,2,-28.655147,-49.350789,2025-08-01 06:23:49,False,2,Chevrolet,Tracker,SUV,amarelo
EED8P59,1754029430884,CAM188,2,-26.869967,-52.403691,2025-08-01 06:23:50,False,0,Jeep,Renegade,SUV,branco
YWG8W41,1754029432396,CAM111,1,-28.689599,-49.399439,2025-08-01 06:23:52,False,3,Jeep,Commander,SUV,cinza
LXO0W12,1754029433550,CAM162,2,-27.098705,-48.893716,2025-08-01 06:23:53,False,2,Volkswagen,Polo,passeio,prata
ZQJ9A22,1754029436396,CAM042,1,-26.345464,-48.838176,2025-08-01 06:23:56,False,0,Honda,HR-V,SUV,prata
VBO1E82,1754029436927,CAM073,2,-27.141967,-52.643644,2025-08-01 06:23:56,False,1,Fiat,Uno,passeio,preto
HBC7Z79,1754029437581,CAM091,1,-27.635696,-48.607644,2025-08-01 06:23:57,False,2,Fiat,Mobi,passeio,marrom
ISD0U51,1754029440851,CAM061,1,-27.111656,-52.634875,2025-08-01 06:24:00,True,1,Suzuki,Yes 125,moto,marrom
YZT9S81,1754029440899,CAM126,1,-27.603178,-48.652483,2025-08-01 06:24:00,False,2,Renault,Duster,SUV,prata
WBB7Q87,1754029446274,CAM041,1,-26.304875,-48.823329,2025-08-01 06:24:06,False,2,Hyundai,Azera,passeio,azul
TXY6J29,1754029446383,CAM041,1,-26.304875,-48.823329,2025-08-01 06:24:06,False,3,Ford,Ranger,caminhão,cinza
ADH8X64,1754029446597,CAM143,1,-26.983198,-48.637779,2025-08-01 06:24:06,False,3,Chevrolet,Prisma,passeio,prata
SUX1O89,1754029446707,CAM036,1,-26.319414,-48.820484,2025-08-01 06:24:06,False,2,Toyota,SW4,SUV,cinza
NCF3N58,1754029450187,CAM082,1,-26.947242,-48.638292,2025-08-01 06:24:10,False,2,Volkswagen,T-Cross,SUV,branco
ATD5I02,1754029459702,CAM058,4,-26.886621,-49.042342,2025-08-01 06:24:19,False,2,Fiat,Toro,utilitário,marrom
UAV4W85,1754029462046,CAM076,1,-27.064418,-52.592922,2025-08-01 06:24:22,False,2,Honda,Fit,passeio,branco
OAJ0S18,1754029465051,CAM063,1,-27.098071,-52.583611,2025-08-01 06:24:25,False,2,Chevrolet,Prisma,passeio,preto
GGM2Q79,1754029465395,CAM087,1,-26.941515,-48.70314,2025-08-01 06:24:25,False,0,Renault,Duster,SUV,preto
TCW0C41,1754029469089,CAM116,2,-27.850583,-50.328079,2025-08-01 06:24:29,False,2,Hyundai,Azera,passeio,branco
ZZJ7H44,1754029472624,CAM047,2,-26.889437,-49.039474,2025-08-01 06:24:32,False,0,Jeep,Commander,SUV,preto
VWG3I82,1754029477839,CAM087,1,-26.941515,-48.70314,2025-08-01 06:24:37,False,3,Volkswagen,T-Cross,SUV,prata
XKR8H48,1754029479731,CAM012,2,-27.639646,-48.531668,2025-08-01 06:24:39,False,2,Yamaha,XTZ 150,moto,azul
AGA4T03,1754029483144,CAM103,2,-28.686408,-49.3607,2025-08-01 06:24:43,False,1,Renault,Logan,passeio,branco
KSX2B90,1754029488231,CAM117,3,-27.854817,-50.339808,2025-08-01 06:24:48,False,2,Renault,Duster,SUV,preto
MCM1X42,1754029490231,CAM121,1,-27.809103,-50.364824,2025-08-01 06:24:50,False,1,Yamaha,Fazer 250,moto,branco
YWV4U15,1754029490523,CAM106,2,-28.65001,-49.327213,2025-08-01 06:24:50,False,0,Peugeot,308,passeio,branco
HIQ6E12,1754029494538,CAM116,1,-27.850583,-50.328079,2025-08-01 06:24:54,False,2,Fiat,Toro,utilitário,cinza
LMX7S64,1754029496248,CAM181,1,-27.197601,-52.01949,2025-08-01 06:24:56,False,1,Renault,Kwid,passeio,cinza
YBR1R07,1754029497498,CAM147,1,-26.452379,-49.057648,2025-08-01 06:24:57,False,1,Jeep,Renegade,SUV,preto
JTW8W17,1754029502664,CAM109,1,-28.655394,-49.338435,2025-08-01 06:25:02,False,2,Yamaha,XTZ 150,moto,branco
GLE4R12,1754029514406,CAM198,2,-28.511354,-48.759494,2025-08-01 06:25:14,False,3,Suzuki,Yes 125,moto,prata
EYH1J81,1754029515690,CAM071,3,-27.138095,-52.609586,2025-08-01 06:25:15,False,1,Ford,Ranger,caminhão,prata
JSL4W40,1754029518922,CAM029,1,-26.276695,-48.863008,2025-08-01 06:25:18,False,1,Peugeot,308,passeio,cinza
AFU8L50,1754029519051,CAM047,1,-26.889437,-49.039474,2025-08-01 06:25:19,False,1,Peugeot,208,passeio,branco
DYA3P52,1754029526121,CAM026,1,-26.313702,-48.884936,2025-08-01 06:25:26,True,11,Ford,Ka,passeio,azul
LWG6J09,1754029526125,CAM038,2,-26.302854,-48.880294,2025-08-01 06:25:26,False,1,Chevrolet,Spin,SUV,cinza
GVS9C42,1754029527149,CAM084,3,-26.940825,-48.674495,2025-08-01 06:25:27,False,3,Renault,Duster,SUV,vermelho
FDF5L07,1754029527419,CAM088,2,-26.905496,-48.673119,2025-08-01 06:25:27,False,1,Peugeot,308,passeio,prata
RLV8R21,1754029539961,CAM119,1,-27.853163,-50.290847,2025-08-01 06:25:39,False,2,Jeep,Commander,SUV,prata
MFD7X24,1754029541989,CAM106,2,-28.65001,-49.327213,2025-08-01 06:25:41,False,0,Jeep,Commander,SUV,marrom
QEP3T72,1754029544705,CAM048,3,-26.874626,-49.025956,2025-08-01 06:25:44,False,2,Fiat,Strada,utilitário,preto
UNX5Z44,1754029551346,CAM028,1,-26.318694,-48.851394,2025-08-01 06:25:51,False,2,Suzuki,Intruder 250,moto,branco
QXV6I11,1754029554329,CAM084,2,-26.940825,-48.674495,2025-08-01 06:25:54,False,2,Renault,Logan,passeio,branco
TMM3Q73,1754029564909,CAM192,2,-28.900873,-49.534397,2025-08-01 06:26:04,False,3,Yamaha,XTZ 150,moto,branco
NGY8P33,1754029567261,CAM012,1,-27.639646,-48.531668,2025-08-01 06:26:07,False,3,Fiat,Uno,passeio,branco
RVE2E32,1754029567424,CAM041,1,-26.304875,-48.823329,2025-08-01 06:26:07,False,2,Honda,HR-V,SUV,marrom
ZKP2P24,1754029568869,CAM162,1,-27.098705,-48.893716,2025-08-01 06:26:08,False,3,Fiat,Mobi,passeio,prata
ZYX8H83,1754029571949,CAM026,2,-26.313702,-48.884936,2025-08-01 06:26:11,False,3,Ford,Ranger,caminhão,cinza
HTC4C72,1754029572883,CAM024,1,-27.573452,-48.586264,2025-08-01 06:26:12,False,1,Jeep,Commander,SUV,prata
LIY9H24,1754029581407,CAM131,1,-27.625168,-48.680194,2025-08-01 06:26:21,False,0,Hyundai,Tucson,SUV,prata
QZU5K93,1754029583687,CAM131,1,-27.625168,-48.680194,2025-08-01 06:26:23,False,2,Toyota,SW4,SUV,cinza
YCO9L13,1754029587505,CAM118,1,-27.77393,-50.29565,2025-08-01 06:26:27,False,3,Toyota,Corolla,passeio,cinza
IYJ0Z65,1754029591624,CAM168,1,-28.444845,-49.042745,2025-08-01 06:26:31,False,2,Volkswagen,Gol,passeio,prata
IPK4J73,1754029591908,CAM155,2,-27.068071,-48.919883,2025-08-01 06:26:31,False,2,Yamaha,XTZ 150,moto,branco
