placa,timestamp,cam,faixa,lat,lon,timestamp_legivel,is_clonado,num_infracoes,marca,modelo,tipo,cor
QJC0K81,1754024638513,CAM029,3,-26.287583,-48.832416,2025-08-01 05:03:58,False,2,Chevrolet,Onix,passeio,preto
QGS6R37,1754024639621,CAM056,3,-26.918646,-49.027384,2025-08-01 05:03:59,False,1,Peugeot,208,passeio,branco
ICK6F34,1754024640503,CAM108,1,-28.710005,-49.384363,2025-08-01 05:04:00,False,2,Peugeot,208,passeio,amarelo
WAD7E58,1754024640639,CAM145,1,-26.472789,-49.070191,2025-08-01 05:04:00,False,2,Peugeot,208,passeio,branco
DBY3X92,1754024640681,CAM109,1,-28.681567,-49.375821,2025-08-01 05:04:00,False,3,Volkswagen,Gol,passeio,prata
STF8K74,1754024642395,CAM117,2,-27.8132,-50.343928,2025-08-01 05:04:02,False,1,Hyundai,Creta,SUV,vermelho
XWB7L32,1754024642398,CAM005,1,-27.614434,-48.535145,2025-08-01 05:04:02,False,1,Jeep,Compass,SUV,branco
OGN9U84,1754024642437,CAM110,1,-28.690661,-49.338814,2025-08-01 05:04:02,False,2,Volkswagen,Voyage,passeio,branco
YDE2I00,1754024644617,CAM085,2,-26.921702,-48.66618,2025-08-01 05:04:04,False,0,Hyundai,HB20,passeio,prata
XHU7D35,1754024645894,CAM129,2,-27.649295,-48.646973,2025-08-01 05:04:05,False,0,Toyota,Yaris,passeio,cinza
MOU7Q96,1754024648032,CAM104,1,-28.710023,-49.381348,2025-08-01 05:04:08,False,0,Toyota,SW4,SUV,azul
NRQ0T26,1754024648525,CAM180,2,-27.263074,-51.991361,2025-08-01 05:04:08,False,0,Volkswagen,Voyage,passeio,branco
QEE7J88,1754024648825,CAM116,1,-27.853573,-50.326356,2025-08-01 05:04:08,False,2,Renault,Duster,SUV,prata
EQS8D95,1754024649450,CAM179,4,-27.266225,-52.030079,2025-08-01 05:04:09,False,3,Ford,Ka,passeio,branco
GXR8P91,1754024649550,CAM014,4,-27.608198,-48.536828,2025-08-01 05:04:09,False,1,Jeep,Compass,SUV,cinza
EYC6E64,1754024651239,CAM082,2,-26.917426,-48.636729,2025-08-01 05:04:11,False,3,Honda,CG 160,moto,preto
KQB5Z61,1754024651528,CAM157,2,-27.055136,-48.90721,2025-08-01 05:04:11,False,3,Ford,Fiesta,passeio,branco
QZL1E20,1754024653211,CAM055,2,-26.955603,-49.042023,2025-08-01 05:04:13,False,3,Honda,City,passeio,prata
JES0I72,1754024655110,CAM190,1,-28.907641,-49.455076,2025-08-01 05:04:15,False,0,Fiat,Strada,utilitário,cinza
XEI5I18,1754024658106,CAM199,2,-26.20946,-50.413309,2025-08-01 05:04:18,False,1,Volkswagen,T-Cross,SUV,branco
PTQ8F38,1754024658993,CAM113,4,-27.837827,-50.314718,2025-08-01 05:04:18,False,1,Hyundai,Creta,SUV,laranja
NAN2K00,1754024659268,CAM059,3,-26.889744,-49.02842,2025-08-01 05:04:19,False,3,Peugeot,208,passeio,cinza
UMY5F23,1754024659565,CAM200,2,-26.173164,-50.433088,2025-08-01 05:04:19,False,3,Peugeot,308,passeio,preto
CAC3K24,1754024660501,CAM142,4,-27.034818,-48.619787,2025-08-01 05:04:20,False,0,Suzuki,Yes 125,moto,prata
CRR6F41,1754024661995,CAM194,1,-27.245261,-49.632704,2025-08-01 05:04:21,False,1,Peugeot,208,passeio,preto
PXU0R84,1754024663992,CAM180,2,-27.263074,-51.991361,2025-08-01 05:04:23,False,3,Chevrolet,S10,caminhão,preto
FGE1V19,1754024664911,CAM025,1,-26.301689,-48.820099,2025-08-01 05:04:24,True,9,Hyundai,Azera,passeio,amarelo
HLV5H94,1754024668420,CAM157,1,-27.055136,-48.90721,2025-08-01 05:04:28,False,2,Toyota,Etios,passeio,branco
NMF5M04,1754024669185,CAM126,1,-27.605195,-48.641829,2025-08-01 05:04:29,False,2,Peugeot,Partner,utilitário,preto
DXG0I16,1754024669251,CAM122,4,-27.824718,-50.333473,2025-08-01 05:04:29,False,2,Hyundai,Azera,passeio,prata
NCN8Q55,1754024669478,CAM175,1,-26.798452,-51.053276,2025-08-01 05:04:29,False,0,Fiat,Toro,utilitário,prata
FDG5H96,1754024669538,CAM169,2,-28.491082,-49.019674,2025-08-01 05:04:29,False,0,Honda,Fit,passeio,cinza
TKP2F68,1754024670967,CAM162,1,-27.075323,-48.938022,2025-08-01 05:04:30,False,2,Peugeot,208,passeio,branco
HJR8V12,1754024671256,CAM084,1,-26.886583,-48.656276,2025-08-01 05:04:31,False,2,Renault,Duster,SUV,preto
FRF4F10,1754024671568,CAM061,1,-27.057861,-52.599345,2025-08-01 05:04:31,True,3,Honda,Civic,SUV,prata
OMH4I34,1754024671646,CAM140,4,-26.987344,-48.600803,2025-08-01 05:04:31,False,3,Volkswagen,T-Cross,SUV,cinza
DHD7U60,1754024674691,CAM005,1,-27.614434,-48.535145,2025-08-01 05:04:34,False,2,Hyundai,Azera,passeio,prata
FSW0D79,1754024677023,CAM081,1,-26.882216,-48.678804,2025-08-01 05:04:37,False,0,Volkswagen,Polo,passeio,preto
LYB6G65,1754024679017,CAM110,1,-28.690661,-49.338814,2025-08-01 05:04:39,False,2,Hyundai,Tucson,SUV,prata
QKM4D97,1754024680871,CAM003,1,-27.59522,-48.577719,2025-08-01 05:04:40,False,1,Yamaha,XTZ 150,moto,amarelo
TGB2L61,1754024680927,CAM092,2,-27.629977,-48.61518,2025-08-01 05:04:40,False,2,Peugeot,2008,SUV,cinza
DFR7W18,1754024682375,CAM190,1,-28.907641,-49.455076,2025-08-01 05:04:42,False,2,Renault,Sandero,passeio,prata
MXC2T11,1754024683111,CAM191,2,-28.902589,-49.503978,2025-08-01 05:04:43,False,2,Toyota,Yaris,passeio,cinza
AGN1M57,1754024683641,CAM132,2,-27.644014,-48.630495,2025-08-01 05:04:43,False,0,Honda,Civic,passeio,verde
YAR4N75,1754024683768,CAM199,1,-26.20946,-50.413309,2025-08-01 05:04:43,False,0,Ford,Fiesta,passeio,preto
NWU7Z45,1754024684488,CAM113,2,-27.837827,-50.314718,2025-08-01 05:04:44,False,1,Peugeot,208,passeio,preto
MEQ9B23,1754024687754,CAM140,4,-26.987344,-48.600803,2025-08-01 05:04:47,False,3,Toyota,SW4,SUV,preto
SQO7N46,1754024688449,CAM049,1,-26.910477,-49.094497,2025-08-01 05:04:48,False,1,Yamaha,Factor 125,moto,vermelho
YMM1W63,1754024688711,CAM003,1,-27.59522,-48.577719,2025-08-01 05:04:48,False,1,Volkswagen,Voyage,passeio,branco
PXB3R39,1754024689594,CAM105,1,-28.661521,-49.371086,2025-08-01 05:04:49,False,1,Yamaha,Factor 125,moto,cinza
RER0N67,1754024690952,CAM121,1,-27.859431,-50.321642,2025-08-01 05:04:50,False,1,Toyota,Etios,passeio,prata
UBY2Q85,1754024692533,CAM042,2,-26.266957,-48.809544,2025-08-01 05:04:52,False,0,Ford,Ka,passeio,cinza
BIB8I75,1754024693434,CAM171,1,-26.735401,-51.007808,2025-08-01 05:04:53,False,3,Toyota,SW4,SUV,cinza
XBB1R28,1754024694204,CAM072,1,-27.135996,-52.596283,2025-08-01 05:04:54,False,3,Chevrolet,Prisma,passeio,verde
HMA3R37,1754024695006,CAM122,4,-27.824718,-50.333473,2025-08-01 05:04:55,False,1,Ford,Fusion,passeio,azul
JBJ8Z16,1754024696049,CAM063,1,-27.06013,-52.635457,2025-08-01 05:04:56,False,0,Fiat,Uno,passeio,prata
LIX3Y34,1754024698664,CAM078,1,-26.947725,-48.636669,2025-08-01 05:04:58,False,0,Yamaha,Fazer 250,moto,branco
ZBG3C25,1754024699838,CAM010,3,-27.586721,-48.561932,2025-08-01 05:04:59,False,2,Toyota,Yaris,passeio,branco
QIC7F91,1754024699968,CAM050,1,-26.919434,-49.051354,2025-08-01 05:04:59,False,3,Suzuki,Intruder 250,moto,cinza
FAV1I72,1754024700797,CAM173,2,-26.810226,-51.041384,2025-08-01 05:05:00,False,3,Renault,Kwid,passeio,azul
QHA5U74,1754024701142,CAM034,4,-26.336605,-48.804513,2025-08-01 05:05:01,False,1,Chevrolet,Spin,SUV,preto
WSG1S64,1754024701727,CAM102,1,-28.683812,-49.399531,2025-08-01 05:05:01,False,3,Suzuki,Intruder 250,moto,laranja
TJU2V70,1754024701942,CAM111,1,-28.634335,-49.32999,2025-08-01 05:05:01,False,1,Volkswagen,Gol,passeio,vermelho
TZE5O50,1754024702210,CAM198,2,-28.479956,-48.80778,2025-08-01 05:05:02,False,3,Ford,Fiesta,passeio,marrom
YGM9W83,1754024704789,CAM080,1,-26.930488,-48.708528,2025-08-01 05:05:04,False,2,Volkswagen,Virtus,passeio,preto
VLR3U27,1754024705081,CAM047,2,-26.8729,-49.052994,2025-08-01 05:05:05,False,2,Honda,HR-V,SUV,preto
UTI4C56,1754024706247,CAM061,1,-27.057861,-52.599345,2025-08-01 05:05:06,False,1,Jeep,Commander,SUV,branco
SWB5S71,1754024710652,CAM180,2,-27.263074,-51.991361,2025-08-01 05:05:10,False,3,Toyota,SW4,SUV,branco
CGM3D47,1754024712856,CAM128,1,-27.679234,-48.662016,2025-08-01 05:05:12,False,3,Jeep,Compass,SUV,prata
QKQ4K43,1754024713282,CAM099,2,-27.643236,-48.671613,2025-08-01 05:05:13,False,3,Yamaha,Fazer 250,moto,marrom
SJG6R42,1754024713461,CAM023,1,-27.557435,-48.56075,2025-08-01 05:05:13,False,0,Fiat,Strada,utilitário,cinza
QLJ4V61,1754024713950,CAM117,3,-27.8132,-50.343928,2025-08-01 05:05:13,False,1,Ford,Ranger,caminhão,prata
HYX6K49,1754024714251,CAM017,1,-27.590844,-48.531923,2025-08-01 05:05:14,False,3,Volkswagen,T-Cross,SUV,prata
BJT4D70,1754024714584,CAM055,2,-26.955603,-49.042023,2025-08-01 05:05:14,False,1,Toyota,Yaris,passeio,vermelho
YKT7Q44,1754024714714,CAM118,3,-27.813888,-50.322805,2025-08-01 05:05:14,False,3,Peugeot,208,passeio,preto
OYV7B09,1754024715002,CAM109,1,-28.681567,-49.375821,2025-08-01 05:05:15,False,0,Honda,HR-V,SUV,prata
BCM9L57,1754024716756,CAM077,2,-26.866511,-48.687598,2025-08-01 05:05:16,False,2,Honda,Biz,moto,laranja
YKU9W41,1754024717876,CAM127,3,-27.633636,-48.639985,2025-08-01 05:05:17,False,0,Honda,CG 160,moto,vermelho
BVF4O88,1754024719156,CAM085,1,-26.921702,-48.66618,2025-08-01 05:05:19,False,0,Hyundai,HB20,passeio,cinza
AKO5E66,1754024719711,CAM050,1,-26.919434,-49.051354,2025-08-01 05:05:19,False,0,Yamaha,XTZ 150,moto,branco
MDH3Y54,1754024719818,CAM178,1,-27.196224,-52.037411,2025-08-01 05:05:19,False,2,Ford,Ranger,caminhão,branco
IJH6U20,1754024725073,CAM151,1,-26.478697,-49.100757,2025-08-01 05:05:25,False,3,Hyundai,Azera,passeio,preto
OIH3B14,1754024725618,CAM040,1,-26.269033,-48.882944,2025-08-01 05:05:25,False,3,Volkswagen,T-Cross,SUV,azul
OUW0T87,1754024726230,CAM182,1,-27.255499,-52.001583,2025-08-01 05:05:26,False,1,Chevrolet,Tracker,SUV,branco
UCO3W86,1754024726759,CAM106,1,-28.652703,-49.403401,2025-08-01 05:05:26,False,1,Chevrolet,S10,caminhão,preto
IRG5K68,1754024728917,CAM054,3,-26.915777,-49.055179,2025-08-01 05:05:28,False,0,Chevrolet,S10,caminhão,preto
ODX5C93,1754024729706,CAM189,1,-28.941328,-49.528237,2025-08-01 05:05:29,False,3,Peugeot,2008,SUV,cinza
BHU5X04,1754024730053,CAM131,2,-27.629418,-48.64674,2025-08-01 05:05:30,False,0,Peugeot,308,passeio,branco
HND7C28,1754024730724,CAM077,2,-26.866511,-48.687598,2025-08-01 05:05:30,False,2,Chevrolet,Tracker,SUV,branco
HEY2S14,1754024730789,CAM042,3,-26.266957,-48.809544,2025-08-01 05:05:30,False,3,Chevrolet,Prisma,passeio,branco
TST2X36,1754024731151,CAM122,1,-27.824718,-50.333473,2025-08-01 05:05:31,False,3,Suzuki,Yes 125,moto,amarelo
VTV5W08,1754024731205,CAM054,3,-26.915777,-49.055179,2025-08-01 05:05:31,False,3,Volkswagen,T-Cross,SUV,branco
TLG3W42,1754024733481,CAM097,1,-27.650848,-48.6393,2025-08-01 05:05:33,False,2,Peugeot,2008,SUV,branco
EYT5Q73,1754024733630,CAM161,2,-27.052671,-48.885728,2025-08-01 05:05:33,False,3,Ford,Fusion,passeio,preto
JSY0V00,1754024734645,CAM098,3,-27.617627,-48.592532,2025-08-01 05:05:34,False,3,Renault,Duster,SUV,preto
YNP8B57,1754024735593,CAM021,3,-27.633844,-48.582694,2025-08-01 05:05:35,False,3,Honda,City,passeio,marrom
SRA3Y58,1754024735610,CAM002,2,-27.621874,-48.553642,2025-08-01 05:05:35,True,18,Chevrolet,S10,caminhão,branco
DDN1Q35,1754024737705,CAM110,3,-28.690661,-49.338814,2025-08-01 05:05:37,False,1,Toyota,SW4,SUV,amarelo
YQN4M24,1754024737819,CAM073,3,-27.094335,-52.614615,2025-08-01 05:05:37,False,1,Yamaha,Fazer 250,moto,laranja
KBD2Z17,1754024739370,CAM153,1,-26.474439,-49.092322,2025-08-01 05:05:39,False,2,Chevrolet,Tracker,SUV,marrom
SYA3M21,1754024739766,CAM087,1,-26.903989,-48.690852,2025-08-01 05:05:39,False,3,Renault,Logan,passeio,preto
VUO9Z03,1754024741675,CAM026,1,-26.295009,-48.878719,2025-08-01 05:05:41,False,0,Toyota,SW4,SUV,prata
DOJ4Z31,1754024742237,CAM040,3,-26.269033,-48.882944,2025-08-01 05:05:42,False,3,Peugeot,2008,SUV,preto
BBR8V04,1754024742600,CAM018,1,-27.583054,-48.556767,2025-08-01 05:05:42,False,2,Ford,Ka,passeio,branco
YPN2A09,1754024744176,CAM148,2,-26.479356,-49.041649,2025-08-01 05:05:44,False,0,Suzuki,Intruder 250,moto,preto
YAX2L94,1754024744810,CAM011,3,-27.565716,-48.544893,2025-08-01 05:05:44,False,3,Suzuki,Intruder 250,moto,prata
QFR1S06,1754024745073,CAM167,1,-28.512418,-49.02626,2025-08-01 05:05:45,False,2,Volkswagen,Gol,passeio,preto
SYT7U57,1754024747473,CAM004,1,-27.627122,-48.57124,2025-08-01 05:05:47,False,1,Yamaha,Factor 125,moto,branco
IKD3R46,1754024748683,CAM141,3,-26.982103,-48.671856,2025-08-01 05:05:48,False,1,Jeep,Compass,SUV,branco
BUI5Y33,1754024750043,CAM197,2,-28.481939,-48.782628,2025-08-01 05:05:50,False,1,Hyundai,HB20,passeio,preto
YOD3H41,1754024750743,CAM032,3,-26.348933,-48.805787,2025-08-01 05:05:50,False,2,Honda,City,passeio,cinza
TNI4H64,1754024750779,CAM195,1,-27.248757,-49.64246,2025-08-01 05:05:50,False,3,Volkswagen,Voyage,passeio,branco
GQA6I34,1754024752847,CAM173,2,-26.810226,-51.041384,2025-08-01 05:05:52,False,3,Peugeot,Partner,utilitário,preto
JGV5V16,1754024753069,CAM095,1,-27.580203,-48.635971,2025-08-01 05:05:53,False,3,Suzuki,Intruder 250,moto,cinza
ZSJ2W04,1754024753465,CAM083,2,-26.894247,-48.650628,2025-08-01 05:05:53,False,3,Renault,Logan,passeio,prata
TFL9B54,1754024755751,CAM194,2,-27.245261,-49.632704,2025-08-01 05:05:55,False,0,Renault,Sandero,passeio,cinza
DKH3O16,1754024755776,CAM108,1,-28.710005,-49.384363,2025-08-01 05:05:55,False,3,Renault,Duster,SUV,cinza
ITG5C85,1754024755808,CAM178,1,-27.196224,-52.037411,2025-08-01 05:05:55,False,1,Hyundai,Tucson,SUV,preto
CLW4B23,1754024757013,CAM112,1,-28.666714,-49.334313,2025-08-01 05:05:57,False,2,Chevrolet,Onix,passeio,amarelo
NGF4N92,1754024757060,CAM182,1,-27.255499,-52.001583,2025-08-01 05:05:57,False,3,Renault,Kwid,passeio,cinza
ZWO2C76,1754024757247,CAM033,4,-26.319404,-48.877068,2025-08-01 05:05:57,False,1,Ford,Fusion,passeio,marrom
SCB2E38,1754024757456,CAM088,2,-26.889507,-48.649427,2025-08-01 05:05:57,False,0,Fiat,Uno,passeio,branco
SIZ9P01,1754024757501,CAM101,4,-28.652139,-49.339686,2025-08-01 05:05:57,True,20,Hyundai,HB20,passeio,cinza
FRF4F10,1754024757568,CAM101,1,-28.652139,-49.339686,2025-08-01 05:05:57,True,3,Honda,Civic,SUV,prata
VBE3X81,1754024758909,CAM144,2,-26.98898,-48.646747,2025-08-01 05:05:58,False,0,Ford,Ranger,caminhão,cinza
WVK1Z66,1754024759315,CAM010,3,-27.586721,-48.561932,2025-08-01 05:05:59,False,2,Renault,Logan,passeio,preto
IDE0A69,1754024760823,CAM114,3,-27.796459,-50.323617,2025-08-01 05:06:00,False,0,Peugeot,2008,SUV,prata
UIE4R98,1754024760998,CAM012,1,-27.629285,-48.517849,2025-08-01 05:06:00,False,3,Peugeot,2008,SUV,cinza
NTS2O23,1754024762195,CAM196,1,-27.206541,-49.681775,2025-08-01 05:06:02,False,2,Yamaha,Factor 125,moto,prata
VVY6C13,1754024762293,CAM183,2,-26.850207,-52.425759,2025-08-01 05:06:02,False,0,Volkswagen,Virtus,passeio,cinza
IFG9L96,1754024762430,CAM178,1,-27.196224,-52.037411,2025-08-01 05:06:02,False,1,Volkswagen,Virtus,passeio,prata
NQS0D48,1754024762588,CAM171,3,-26.735401,-51.007808,2025-08-01 05:06:02,False,2,Hyundai,Creta,SUV,azul
HUT0C95,1754024762901,CAM006,2,-27.60575,-48.553193,2025-08-01 05:06:02,False,3,Yamaha,Factor 125,moto,branco
JQM1S37,1754024763052,CAM027,1,-26.306485,-48.822893,2025-08-01 05:06:03,False,0,Jeep,Compass,SUV,branco
GXJ1Y62,1754024763102,CAM084,1,-26.886583,-48.656276,2025-08-01 05:06:03,False,3,Renault,Duster,SUV,prata
KFM6U49,1754024763455,CAM099,1,-27.643236,-48.671613,2025-08-01 05:06:03,False,2,Chevrolet,Onix,passeio,amarelo
ZOI8D19,1754024763831,CAM002,2,-27.621874,-48.553642,2025-08-01 05:06:03,True,13,Jeep,Renegade,SUV,prata
NEL0C14,1754024763991,CAM021,2,-27.633844,-48.582694,2025-08-01 05:06:03,False,1,Yamaha,Factor 125,moto,preto
LXZ9D84,1754024764948,CAM079,3,-26.945633,-48.696837,2025-08-01 05:06:04,False,3,Fiat,Strada,utilitário,branco
VRB1I87,1754024766003,CAM190,1,-28.907641,-49.455076,2025-08-01 05:06:06,False,0,Jeep,Renegade,SUV,cinza
ROW5W81,1754024766527,CAM075,1,-27.071356,-52.582829,2025-08-01 05:06:06,False,1,Jeep,Renegade,SUV,azul
HMS9W30,1754024767321,CAM153,1,-26.474439,-49.092322,2025-08-01 05:06:07,False,2,Chevrolet,S10,caminhão,preto
WTT4J05,1754024768613,CAM055,1,-26.955603,-49.042023,2025-08-01 05:06:08,False,2,Hyundai,HB20,passeio,cinza
MCT1H98,1754024768752,CAM047,2,-26.8729,-49.052994,2025-08-01 05:06:08,False,2,Chevrolet,S10,caminhão,preto
EFJ6H66,1754024769203,CAM162,1,-27.075323,-48.938022,2025-08-01 05:06:09,False,3,Ford,Fusion,passeio,laranja
WQY2E06,1754024769937,CAM121,1,-27.859431,-50.321642,2025-08-01 05:06:09,False,1,Toyota,Hilux,utilitário,branco
GEX8B91,1754024772107,CAM134,2,-27.649897,-48.665235,2025-08-01 05:06:12,False,3,Suzuki,Yes 125,moto,branco
QAG6I35,1754024772714,CAM156,1,-27.101869,-48.8889,2025-08-01 05:06:12,False,1,Peugeot,2008,SUV,preto
FSL8E16,1754024773722,CAM074,1,-27.119244,-52.581235,2025-08-01 05:06:13,False,0,Renault,Logan,passeio,branco
CTJ2E70,1754024773774,CAM197,3,-28.481939,-48.782628,2025-08-01 05:06:13,False,3,Yamaha,XTZ 150,moto,amarelo
FBB4L17,1754024775842,CAM157,2,-27.055136,-48.90721,2025-08-01 05:06:15,False,1,Jeep,Compass,SUV,prata
SLX0F51,1754024776281,CAM110,2,-28.690661,-49.338814,2025-08-01 05:06:16,False,2,Honda,City,passeio,prata
IPB1Q64,1754024776613,CAM004,1,-27.627122,-48.57124,2025-08-01 05:06:16,False,2,Jeep,Commander,SUV,prata
CPY1M67,1754024778060,CAM026,1,-26.295009,-48.878719,2025-08-01 05:06:18,False,3,Fiat,Uno,passeio,cinza
GXU4S66,1754024779336,CAM135,4,-27.021266,-48.627087,2025-08-01 05:06:19,False,0,Chevrolet,Prisma,passeio,cinza
WYM7D98,1754024780094,CAM104,1,-28.710023,-49.381348,2025-08-01 05:06:20,False,1,Toyota,Etios,passeio,preto
UJL0F25,1754024781853,CAM098,1,-27.617627,-48.592532,2025-08-01 05:06:21,False,0,Volkswagen,Virtus,passeio,branco
FKL7Y06,1754024783887,CAM179,2,-27.266225,-52.030079,2025-08-01 05:06:23,False,3,Volkswagen,Gol,passeio,preto
IKX5Z64,1754024784393,CAM106,1,-28.652703,-49.403401,2025-08-01 05:06:24,False,3,Honda,Civic,passeio,prata
HTN6N01,1754024784420,CAM183,1,-26.850207,-52.425759,2025-08-01 05:06:24,False,0,Hyundai,Tucson,SUV,cinza
KZN2F50,1754024785378,CAM091,1,-27.615081,-48.677695,2025-08-01 05:06:25,False,1,Ford,Ka,passeio,preto
WYI9T11,1754024785594,CAM037,1,-26.327673,-48.890327,2025-08-01 05:06:25,False,0,Renault,Sandero,passeio,cinza
EPB5R08,1754024787563,CAM110,3,-28.690661,-49.338814,2025-08-01 05:06:27,False,1,Suzuki,Yes 125,moto,cinza
WTL5V22,1754024787582,CAM056,2,-26.918646,-49.027384,2025-08-01 05:06:27,False,3,Peugeot,Partner,utilitário,cinza
AVV3V65,1754024788265,CAM011,2,-27.565716,-48.544893,2025-08-01 05:06:28,False,1,Chevrolet,Onix,passeio,cinza
WVU7M78,1754024788816,CAM177,3,-27.242761,-52.065668,2025-08-01 05:06:28,False,2,Renault,Kwid,passeio,prata
MCG9A25,1754024788869,CAM088,2,-26.889507,-48.649427,2025-08-01 05:06:28,False,2,Volkswagen,Polo,passeio,preto
RJL4H55,1754024790786,CAM077,1,-26.866511,-48.687598,2025-08-01 05:06:30,False,0,Hyundai,Creta,SUV,prata
HCE8R53,1754024791958,CAM157,1,-27.055136,-48.90721,2025-08-01 05:06:31,False,2,Jeep,Compass,SUV,preto
IGQ9L03,1754024792569,CAM143,1,-27.022562,-48.665405,2025-08-01 05:06:32,False,3,Ford,Ka,passeio,prata
HVV1P53,1754024792957,CAM094,1,-27.604944,-48.61979,2025-08-01 05:06:32,False,1,Jeep,Commander,SUV,branco
BNV2W30,1754024796509,CAM199,2,-26.20946,-50.413309,2025-08-01 05:06:36,False,3,Peugeot,Partner,utilitário,prata
NLA4K33,1754024796589,CAM061,1,-27.057861,-52.599345,2025-08-01 05:06:36,False,3,Jeep,Renegade,SUV,prata
QCJ1A83,1754024796694,CAM068,1,-27.082565,-52.613223,2025-08-01 05:06:36,False,0,Yamaha,Factor 125,moto,prata
ERL6R46,1754024797261,CAM034,4,-26.336605,-48.804513,2025-08-01 05:06:37,False,1,Suzuki,Yes 125,moto,prata
AHD0D14,1754024799949,CAM057,2,-26.897963,-49.114042,2025-08-01 05:06:39,False,0,Ford,Fusion,passeio,cinza
BGW6S09,1754024800479,CAM137,2,-26.97873,-48.610666,2025-08-01 05:06:40,False,0,Ford,Ka,passeio,preto
GDI7S66,1754024800852,CAM102,4,-28.683812,-49.399531,2025-08-01 05:06:40,False,3,Jeep,Compass,SUV,cinza
JLQ8R07,1754024802168,CAM087,1,-26.903989,-48.690852,2025-08-01 05:06:42,False,1,Peugeot,Partner,utilitário,marrom
VFI1C06,1754024802804,CAM106,1,-28.652703,-49.403401,2025-08-01 05:06:42,False,0,Yamaha,XTZ 150,moto,preto
QRQ7R81,1754024803061,CAM141,3,-26.982103,-48.671856,2025-08-01 05:06:43,False,1,Jeep,Compass,SUV,prata
VCS1Y30,1754024803334,CAM130,2,-27.689231,-48.625452,2025-08-01 05:06:43,False,1,Peugeot,208,passeio,prata
RVQ9F15,1754024803675,CAM061,1,-27.057861,-52.599345,2025-08-01 05:06:43,False,3,Ford,Ranger,caminhão,vermelho
VZD5I01,1754024804085,CAM148,2,-26.479356,-49.041649,2025-08-01 05:06:44,False,0,Toyota,Hilux,utilitário,amarelo
FFS0K08,1754024805504,CAM095,2,-27.580203,-48.635971,2025-08-01 05:06:45,False,1,Chevrolet,S10,caminhão,prata
TVZ9X08,1754024807753,CAM199,1,-26.20946,-50.413309,2025-08-01 05:06:47,False,1,Volkswagen,Virtus,passeio,laranja
FRU7M27,1754024809425,CAM150,1,-26.445734,-49.066075,2025-08-01 05:06:49,False,0,Volkswagen,Virtus,passeio,branco
XLJ9J68,1754024810538,CAM194,2,-27.245261,-49.632704,2025-08-01 05:06:50,False,3,Chevrolet,Spin,SUV,cinza
KBR7E72,1754024810552,CAM059,3,-26.889744,-49.02842,2025-08-01 05:06:50,False,3,Honda,Civic,passeio,preto
FVV7N92,1754024812361,CAM037,2,-26.327673,-48.890327,2025-08-01 05:06:52,False,3,Volkswagen,Polo,passeio,vermelho
TQE9P71,1754024812868,CAM167,1,-28.512418,-49.02626,2025-08-01 05:06:52,False,0,Fiat,Toro,utilitário,branco
RLP4B19,1754024813574,CAM138,2,-27.030037,-48.662692,2025-08-01 05:06:53,False,3,Chevrolet,Prisma,passeio,cinza
HGD8Z36,1754024813702,CAM086,1,-26.867439,-48.639269,2025-08-01 05:06:53,False,0,Jeep,Renegade,SUV,preto
EUB6J51,1754024814943,CAM061,1,-27.057861,-52.599345,2025-08-01 05:06:54,False,1,Jeep,Commander,SUV,cinza
RQY4Y67,1754024818335,CAM013,1,-27.570447,-48.556251,2025-08-01 05:06:58,False,3,Renault,Duster,SUV,preto
SWF5X01,1754024819175,CAM136,1,-27.02723,-48.590741,2025-08-01 05:06:59,False,3,Peugeot,208,passeio,branco
XQA3Y78,1754024819307,CAM036,1,-26.320871,-48.81729,2025-08-01 05:06:59,False,0,Hyundai,Azera,passeio,preto
YJA0K16,1754024820073,CAM015,4,-27.616183,-48.536458,2025-08-01 05:07:00,False,0,Honda,Civic,passeio,prata
XQW4S62,1754024821684,CAM061,1,-27.057861,-52.599345,2025-08-01 05:07:01,False,3,Volkswagen,Voyage,passeio,preto
IAY8U70,1754024823446,CAM106,1,-28.652703,-49.403401,2025-08-01 05:07:03,False,2,Honda,Fit,passeio,preto
SAC8T29,1754024824893,CAM131,3,-27.629418,-48.64674,2025-08-01 05:07:04,False,0,Fiat,Uno,passeio,prata
QSM0G43,1754024825992,CAM193,2,-27.238515,-49.660559,2025-08-01 05:07:05,False,3,Suzuki,Yes 125,moto,cinza
BJP4T82,1754024826478,CAM071,2,-27.119539,-52.651242,2025-08-01 05:07:06,False,0,Ford,Ka,passeio,cinza
OYU8B57,1754024826701,CAM162,2,-27.075323,-48.938022,2025-08-01 05:07:06,False,2,Suzuki,Yes 125,moto,prata
AAB4H30,1754024826983,CAM055,1,-26.955603,-49.042023,2025-08-01 05:07:06,False,2,Suzuki,Yes 125,moto,branco
USM0A03,1754024829187,CAM018,1,-27.583054,-48.556767,2025-08-01 05:07:09,False,1,Ford,Ka,passeio,branco
HQP4I98,1754024829336,CAM200,1,-26.173164,-50.433088,2025-08-01 05:07:09,False,0,Suzuki,Intruder 250,moto,preto
WPD9C08,1754024829885,CAM074,1,-27.119244,-52.581235,2025-08-01 05:07:09,False,3,Peugeot,308,passeio,cinza
VVS7N84,1754024830174,CAM136,1,-27.02723,-48.590741,2025-08-01 05:07:10,False,0,Suzuki,Intruder 250,moto,azul
